snapshot_id,webcam_id,is_sunset,rating,day,p_sunset,quality,shown,tile,url
124107,29251032,0,,2026-08-17,0.0001,-0.1867,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29251032/1786983405792.jpg
124108,29051458,1,3,2026-08-17,0.9993,0.6269,1,0.6269,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29051458/1786983405794.jpg
124109,3800978,1,4,2026-08-17,0.9999,0.8721,1,0.8721,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3800978/1786983405789.jpg
124110,29247269,1,3,2026-08-17,0.8862,0.1114,1,0.1114,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29247269/1786984250293.jpg
124111,29051458,1,4,2026-08-17,0.9995,0.6725,1,0.6725,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29051458/1786984250790.jpg
124112,24307986,0,,2026-08-17,0.0004,0.1056,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/24307986/1786984250778.jpg
124113,29224562,1,3,2026-08-17,0.9999,0.6655,1,0.6655,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29224562/1786985148695.jpg
124114,15017506,1,3,2026-08-17,1.0,0.4607,1,0.4607,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15017506/1786985149075.jpg
124115,331,1,3,2026-08-17,0.9998,0.3571,1,0.3571,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/331/1786985150855.jpg
124116,24307986,0,,2026-08-17,0.0223,0.0447,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/24307986/1786985150866.jpg
124117,15017506,0,,2026-08-17,0.068,0.127,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15017506/1786986096423.jpg
124118,29224562,1,3,2026-08-17,1.0,0.5668,1,0.5668,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29224562/1786986096823.jpg
124119,15017506,1,2,2026-08-17,0.9997,0.3305,1,0.3305,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15017506/1786986947371.jpg
124120,29224562,1,3,2026-08-17,0.9997,0.5615,1,0.5615,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29224562/1786986947592.jpg
124121,21846,1,2,2026-08-17,0.9999,0.3808,1,0.3808,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/21846/1786987844235.jpg
124122,29029207,1,3,2026-08-17,0.9999,0.4263,1,0.4263,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29029207/1786987850815.jpg
124123,6257085,1,4,2026-08-17,0.9995,0.7595,1,0.7595,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/6257085/1786988750419.jpg
124124,2921338,0,,2026-08-17,0.0404,0.4441,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921338/1786989701243.jpg
124125,2921338,1,3,2026-08-17,0.9996,0.495,1,0.495,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921338/1786990544276.jpg
124126,2921338,1,4,2026-08-17,0.9979,0.5283,1,0.5283,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921338/1786991499160.jpg
124127,2921338,1,4,2026-08-17,0.9984,0.6666,1,0.6666,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921338/1786992348178.jpg
124128,29146169,0,,2026-08-17,0.0003,0.0145,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29146169/1786992355962.jpg
124129,29014765,1,1,2026-08-17,0.9969,0.3325,1,0.3325,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29014765/1786993254111.jpg
124130,29294491,1,2,2026-08-17,0.7682,0.3676,1,0.3676,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29294491/1786993255312.jpg
124131,29121455,1,2,2026-08-17,1.0,0.4921,1,0.4921,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29121455/1786993256833.jpg
124132,2988,1,4,2026-08-17,0.9977,0.7594,1,0.7594,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2988/1786994147873.jpg
124133,28615436,0,,2026-08-17,0.0003,0.354,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1786994151617.jpg
124134,29014765,1,3,2026-08-17,1.0,0.3607,1,0.3607,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29014765/1786994157822.jpg
124135,24906830,0,,2026-08-17,0.0,0.0463,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/24906830/1786995106548.jpg
124136,29256383,0,,2026-08-17,0.0001,0.2883,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29256383/1786995107622.jpg
124137,20872783,0,,2026-08-17,0.0007,0.2601,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/20872783/1786995952127.jpg
124138,2944099,0,,2026-08-17,0.0005,0.3106,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2944099/1786995951487.jpg
124139,3882985,0,,2026-08-17,0.0069,0.3606,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3882985/1786995952986.jpg
124140,29052585,0,,2026-08-17,0.0,0.4156,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29052585/1786996850026.jpg
124141,29060850,0,,2026-08-17,0.2022,0.3228,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29060850/1786996853273.jpg
124142,23386987,0,,2026-08-17,0.0,0.0991,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/23386987/1786996859029.jpg
124143,10027789,0,,2026-08-17,0.0117,0.2782,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/10027789/1786996861472.jpg
124144,24671280,1,3,2026-08-17,0.9995,0.7208,1,0.7208,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/24671280/1786996861850.jpg
124145,29100990,1,4,2026-08-17,0.999,0.54,1,0.54,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29100990/1786996862868.jpg
124146,28961840,1,2,2026-08-17,1.0,0.2588,1,0.2588,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28961840/1786997744435.jpg
124147,29275205,1,1,2026-08-17,0.9717,0.6383,1,0.6383,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29275205/1786997746337.jpg
124148,4204207,1,2,2026-08-17,0.9999,0.246,1,0.246,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4204207/1786997747813.jpg
124149,29210845,0,,2026-08-17,0.034,0.6382,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29210845/1786997752952.jpg
124150,29023567,0,,2026-08-17,0.0001,0.148,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29023567/1786997759337.jpg
124151,28961840,1,3,2026-08-17,1.0,0.3147,1,0.3147,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28961840/1786998642640.jpg
124152,29044963,1,2,2026-08-17,0.998,0.3792,1,0.3792,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29044963/1786998643149.jpg
124153,4204207,1,3,2026-08-17,0.9996,0.2868,1,0.2868,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4204207/1786998645062.jpg
124154,29210845,0,,2026-08-17,0.0101,0.6154,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29210845/1786998651787.jpg
124155,29007500,1,5,2026-08-17,1.0,0.8416,1,0.8416,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29007500/1786998659715.jpg
124156,29052585,0,,2026-08-17,0.0,0.3785,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29052585/1786999545207.jpg
124157,29210845,0,,2026-08-17,0.0372,0.6068,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29210845/1786999552981.jpg
124158,28916295,0,,2026-08-17,0.0,0.3675,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28916295/1786999552986.jpg
124159,2935284,0,,2026-08-17,0.0242,0.1143,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2935284/1786999556529.jpg
124160,2989416,0,,2026-08-17,0.0011,0.1515,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2989416/1786999562906.jpg
124161,29052585,0,,2026-08-17,0.0001,0.437,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29052585/1787000447903.jpg
124162,28916295,0,,2026-08-17,0.0,0.3459,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28916295/1787000453389.jpg
124163,29022880,1,3,2026-08-17,0.9999,0.6629,1,0.6629,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29022880/1787000460486.jpg
124164,29037380,1,2,2026-08-17,1.0,0.5261,1,0.5261,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29037380/1787001345092.jpg
124165,2944828,1,4,2026-08-17,0.9946,0.8099,1,0.8099,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2944828/1787001347147.jpg
124166,29052585,0,,2026-08-17,0.0001,0.3811,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29052585/1787001348945.jpg
124167,29022880,1,3,2026-08-17,0.9998,0.4476,1,0.4476,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29022880/1787001362250.jpg
124168,4057187,0,,2026-08-17,0.8335,0.4261,1,0.4261,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4057187/1787003143002.jpg
124169,29052585,0,,2026-08-17,0.0,0.3889,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29052585/1787003146334.jpg
124170,4008,0,,2026-08-17,0.0,0.0763,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4008/1787003158296.jpg
124171,23880643,1,1,2026-08-17,0.9566,0.1718,1,0.1718,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/23880643/1787003158764.jpg
124172,29144336,1,4,2026-08-17,0.9872,0.6292,1,0.6292,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29144336/1787004096864.jpg
124173,26269771,1,1,2026-08-17,0.0078,0.1519,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/26269771/1787004111200.jpg
124174,23880643,0,,2026-08-17,0.0001,0.2123,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/23880643/1787004112627.jpg
124175,3930623,1,1,2026-08-17,0.7276,0.3537,1,0.3537,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3930623/1787004113204.jpg
124176,15454644,0,,2026-08-17,0.0,-0.2109,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15454644/1787004949664.jpg
124177,9379772,0,,2026-08-17,0.0,0.1851,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9379772/1787004957829.jpg
124178,4949016,1,1,2026-08-17,0.9956,0.4478,1,0.4478,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4949016/1787006743757.jpg
124179,26047053,1,2,2026-08-17,0.996,0.4266,1,0.4266,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/26047053/1787006757153.jpg
124180,5471,0,,2026-08-17,0.0338,0.3467,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5471/1787007654849.jpg
124181,29264104,0,,2026-08-17,0.0,0.4062,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29264104/1787007655084.jpg
124183,598510,1,5,2026-08-17,0.9999,0.6845,1,0.6845,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/598510/1787008551971.jpg
124184,8952830,1,1,2026-08-17,0.9844,0.0506,1,0.0506,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8952830/1787009452452.jpg
124186,28783165,0,,2026-08-17,0.0,0.2978,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28783165/1787010351074.jpg
124187,8952830,0,,2026-08-17,0.0426,0.0295,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8952830/1787010352135.jpg
124188,28588659,0,,2026-08-18,0.0,0.1893,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28588659/1787011308955.jpg
124189,434839,0,,2026-08-18,0.0014,0.2066,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/434839/1787012143961.jpg
124190,3168181,0,,2026-08-18,0.0001,0.0588,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3168181/1787012153003.jpg
124191,28588659,0,,2026-08-18,0.0006,0.3916,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28588659/1787012154897.jpg
124192,29301070,0,,2026-08-18,0.0,0.3886,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29301070/1787013095223.jpg
124193,2937106,0,,2026-08-18,0.0,0.2892,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2937106/1787013097363.jpg
124194,29198756,0,,2026-08-18,0.0105,0.2162,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29198756/1787013100302.jpg
124196,28615436,0,,2026-08-18,0.0002,0.3344,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28615436/1787013945625.jpg
124197,2937106,0,,2026-08-18,0.0,0.3854,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2937106/1787013950859.jpg
124198,1274,0,,2026-08-18,0.0007,0.2047,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1274/1787013952582.jpg
124199,28093409,0,,2026-08-18,0.0,0.002,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28093409/1787013958402.jpg
124200,1274,0,,2026-08-18,0.0001,0.0864,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1274/1787014909364.jpg
124201,4443,0,,2026-08-18,0.0009,0.1191,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4443/1787014910524.jpg
124202,1274,1,2,2026-08-18,0.0002,0.1705,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1274/1787015811835.jpg
124203,874215,1,3,2026-08-18,0.9999,0.6402,1,0.6402,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/874215/1787017611308.jpg
124204,5358806,0,,2026-08-18,0.229,0.501,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1787017613789.jpg
124205,29224562,0,,2026-08-18,0.0,-0.0213,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29224562/1787018505112.jpg
124206,29237662,1,2,2026-08-18,0.9983,0.6278,1,0.6278,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29237662/1787018514473.jpg
124207,5358806,0,,2026-08-18,0.0672,0.56,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1787018514544.jpg
124208,29275950,1,3,2026-08-18,1.0,0.4649,1,0.4649,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29275950/1787018517185.jpg
124209,28986924,1,1,2026-08-18,0.9972,0.0732,1,0.0732,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28986924/1787018517191.jpg
124210,271063,1,4,2026-08-18,0.6038,0.268,1,0.268,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/271063/1787018518189.jpg
124211,5358806,0,,2026-08-18,0.0821,0.5222,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1787019352666.jpg
124212,28816595,0,,2026-08-18,0.0052,0.2375,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/28816595/1787019356547.jpg
124213,4600867,0,,2026-08-18,0.0062,0.0409,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4600867/1787019357346.jpg
124214,15017506,0,,2026-08-18,0.0003,-0.0289,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15017506/1787020293527.jpg
124215,3882985,1,1,2026-08-18,0.9916,0.2484,1,0.2484,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3882985/1787020298112.jpg
124216,4600867,0,,2026-08-18,0.0007,0.1626,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4600867/1787020306445.jpg
124217,15017506,1,2,2026-08-18,0.9825,0.1644,1,0.1644,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15017506/1787021143907.jpg
124218,29060850,0,,2026-08-18,0.0943,0.4934,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29060850/1787021151132.jpg
124219,5358806,0,,2026-08-18,0.1132,0.5545,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1787021156750.jpg
124220,26985219,1,3,2026-08-18,0.9709,0.2668,1,0.2668,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/26985219/1787021158585.jpg
124221,29283500,0,,2026-08-18,0.0003,-0.0463,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29283500/1787021162236.jpg
124222,2921381,0,,2026-08-18,0.0023,0.2008,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921381/1787022118731.jpg
124223,29294491,0,,2026-08-18,0.0007,0.1176,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29294491/1787022950284.jpg
124224,5358806,0,,2026-08-18,0.198,0.5681,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1787022956644.jpg
124225,15921756,1,2,2026-08-18,0.9985,0.3953,1,0.3953,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/15921756/1787023893659.jpg
124226,29294491,0,,2026-08-18,0.0,0.1311,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29294491/1787023894435.jpg
124227,29302289,0,,2026-08-18,0.0,-0.0042,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29302289/1787023900577.jpg
124228,29002855,1,5,2026-08-18,1.0,0.7996,1,0.7996,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29002855/1787023905670.jpg
124229,7635761,0,,2026-08-18,0.0008,0.5938,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7635761/1787023906535.jpg
124230,29247269,1,4,2026-08-18,0.9985,0.667,1,0.667,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29247269/1787024744038.jpg
124231,29302289,0,,2026-08-18,0.0,0.0442,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29302289/1787024752839.jpg
124232,12303,1,3,2026-08-18,1.0,0.7794,1,0.7794,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/12303/1787024755578.jpg
124233,2972357,1,1,2026-08-18,0.9609,-0.1072,1,-0.1072,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2972357/1787024758863.jpg
124234,24307986,0,,2026-08-18,0.0049,0.1382,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/24307986/1787025696295.jpg
124235,4769517,0,,2026-08-18,0.0,0.117,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4769517/1787025700524.jpg
124236,24307986,1,4,2026-08-18,0.9997,0.7203,1,0.7203,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/24307986/1787026542630.jpg
124237,29060170,1,4,2026-08-18,1.0,0.4659,1,0.4659,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29060170/1787026544141.jpg
124238,2972357,0,,2026-08-18,0.2801,-0.0067,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2972357/1787026550671.jpg
124239,9347821,0,,2026-08-18,0.0121,0.1472,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/9347821/1787026551775.jpg
124240,29256383,1,3,2026-08-18,0.9998,0.5078,1,0.5078,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29256383/1787027442278.jpg
124241,29116977,0,,2026-08-18,0.2868,0.2052,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29116977/1787027446505.jpg
124242,25195019,1,3,2026-08-18,1.0,0.6552,1,0.6552,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/25195019/1787027451158.jpg
124243,331,1,3,2026-08-18,1.0,0.5575,1,0.5575,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/331/1787028342305.jpg
124244,29045160,0,,2026-08-18,0.0,0.3751,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29045160/1787028342708.jpg
124245,25195019,1,4,2026-08-18,0.9999,0.6691,1,0.6691,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/25195019/1787028349275.jpg
124246,4582505,0,,2026-08-18,0.0241,0.3783,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4582505/1787029297241.jpg
124247,931,0,,2026-08-18,0.0,0.2419,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/931/1787029299163.jpg
124248,4185852,0,,2026-08-18,0.0032,0.1796,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4185852/1787029300881.jpg
124249,3802591,1,3,2026-08-18,1.0,0.4102,1,0.4102,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3802591/1787030148259.jpg
124250,29140360,0,,2026-08-18,0.0,-0.1559,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29140360/1787031945102.jpg
124251,8039585,0,,2026-08-18,0.0,0.554,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8039585/1787035545539.jpg
124252,2923203,1,4,2026-08-18,0.9954,0.6315,1,0.6315,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2923203/1787036446049.jpg
124254,29140360,0,,2026-08-18,0.0011,0.485,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29140360/1787038243007.jpg
124255,312,0,,2026-08-18,0.0,0.3942,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1787039148813.jpg
124256,29042089,0,,2026-08-18,0.0094,0.3218,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29042089/1787039148839.jpg
124257,5358806,0,,2026-08-18,0.1793,0.5564,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1787040102021.jpg
124258,97,0,,2026-08-18,0.0,-0.1619,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/97/1787040103993.jpg
124259,312,0,,2026-08-18,0.0,0.4837,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/312/1787040105492.jpg
124260,5358806,0,,2026-08-18,0.2131,0.5575,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1787040945539.jpg
124261,29275205,1,3,2026-08-18,0.2141,0.4186,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29275205/1787040949258.jpg
124262,5358806,0,,2026-08-18,0.218,0.5148,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1787041907172.jpg
124263,29056937,1,2,2026-08-18,1.0,0.3902,1,0.3902,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29056937/1787041911641.jpg
124264,29275205,1,3,2026-08-18,0.2112,0.6524,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29275205/1787041912848.jpg
124265,29263479,0,,2026-08-18,0.0001,0.2573,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29263479/1787041913008.jpg
124266,29230109,1,3,2026-08-18,0.9999,0.4226,1,0.4226,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29230109/1787042751181.jpg
124267,4641273,0,,2026-08-18,0.0,0.0253,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4641273/1787042753178.jpg
124268,29263479,0,,2026-08-18,0.0018,0.2599,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29263479/1787042753196.jpg
124269,29095214,0,,2026-08-18,0.0,0.2221,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29095214/1787042753174.jpg
124270,5358806,0,,2026-08-18,0.1428,0.4999,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1787043650937.jpg
124271,29128236,0,,2026-08-18,0.3773,0.3319,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29128236/1787043656941.jpg
124272,29255968,1,5,2026-08-18,0.9999,0.9698,1,0.9698,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/29255968/1787043660237.jpg
124273,5358806,0,,2026-08-18,0.1667,0.5347,0,0.0,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/5358806/1787044549900.jpg
